,0.01,0.02,0.03,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1.0,1.5,2.0,3.0,4.0,5.0,7.5,10.0
20230206102447_0122_,-0.777525916294633,-0.7259530333293841,-0.7181749798339107,-0.8244564349824531,-0.9009669033967915,-0.9355312956330153,-0.8875489057205246,-0.7122605697987634,-0.23184905003654904,-0.40101892646927584,-0.06337306653073421,0.18305421110400977,-0.011416241461052768,0.15113855465909948,-0.007256706169902889,-0.19068222465551626,0.5460078862522322,0.6359899162042373,0.8090759811792696,0.9378060291219532,0.8192309418782873
20230206102447_0127_,-1.4392004469727409,-1.4067295158269124,-1.4131544153479236,-1.4832216643369673,-1.6010174524888467,-1.4846756078970134,-1.3927198129870166,-1.2926287510945043,-1.0389174117559727,-0.7435875552127295,-0.4497500844479336,-0.9210203433397448,-1.0183696980988968,-1.0941911356364202,-0.6957769814435342,-0.63538134248078,-0.8704591428838274,-0.37302601780770334,0.23297507449232924,0.5621917817670323,0.5003584081697707
20230206102447_0129_,0.5481458521285326,0.547032266621416,0.5529058852323236,0.4347407255306807,0.8867752653493116,1.2312121110112475,0.7707276753289896,0.3548003191340023,0.7080556138068842,0.1258443576998835,0.011206571334257558,0.012734087376703422,-0.315677458914593,-0.1772740210794744,0.18491937120201166,0.08475758044594602,-0.3779598906487197,-0.008397481171113679,0.5105230928172645,0.47857736178910554,0.576237969655315
20230206102447_0205_,-1.0973854814141233,-1.0609302931448565,-1.0630747276596628,-1.0555354670793762,-1.3092514394842643,-1.1488964314128727,-1.283095559111637,-1.4855236933697293,-1.053244368879815,-1.0523995762247242,-0.7658993067468772,-0.4250562407682038,0.6491721738718702,0.5630741484884241,1.3035533911988242,1.363175731345139,1.715720352208701,1.8981506515420725,1.8843588186207123,1.0950161047792162,1.1489878620730527
20230206102447_2308_,-0.6561612837471369,-0.5963624905163917,-0.5910318597212809,-0.6935146528599455,-0.9067658428132003,-1.1014112355845618,-1.4657781775512029,-1.409531200989225,-1.2437169680776432,-0.8709630593464065,-0.4062543400676194,-0.21166284774801586,0.35602681100375916,0.7199161347371812,0.9619801915650906,1.7572287404139708,0.923333299514425,0.3764299694541388,0.46918755621127306,-0.5740178337809019,-0.43314148426208254
20230206102447_2309_,-0.6399994841929363,-0.6166696372790587,-0.5578675004102421,-0.17409500817265902,0.38873113546295346,0.3847661406910425,-0.5584303201714174,-1.1856912533392157,-1.0455957944971674,-0.7490819028103753,-0.7863055934908496,-1.193006184605694,-1.081394308940398,-1.152973613177913,-1.0330081784947045,-0.7016476434973518,-0.33001413406271585,-0.47048346980743033,0.11936445275436763,-0.809310941398441,-0.5375132933513382
20230206102447_2703_,0.2189544018689053,0.25436364644410925,0.2209722773217319,0.33163619305644787,0.5929811314086031,0.18284516034033454,0.28548615550736395,0.45650047593936977,0.7669949621545115,0.3051492978761902,0.8421824089814446,0.9211656723163468,1.10533410257402,1.4073949230970786,1.414340889516073,1.60617362265423,1.4663833718013641,1.8558882672200314,2.009891465346372,2.2037769939680936,2.4239127993515526
20230206102447_3802_,0.3979348285934142,0.4634529072779377,0.46948756198326574,0.400189654096336,0.24758944050997853,0.6188097653054194,0.9750145171399479,0.42536946915359236,0.3771997335421919,0.41316841385831377,0.44364776737753026,0.6041961914381879,0.7432487752451494,1.262044421839166,1.2172575437159514,1.4015759320521366,0.9378126850005358,0.41028606139357027,0.2991085227791088,-0.6242856588613984,-0.7188286797022789
20230206102447_3803_,-1.7201150320501168,-1.6594783280392988,-1.6186243770098676,-1.6129162040753062,-1.6924726047732772,-1.699410085560326,-1.6949548046200513,-1.5813751291892424,-1.3526310585344332,-0.9246924886319193,-1.2665835700550105,-1.2220483778683648,-0.6914833414115552,-0.1579918345178742,0.34513647275275855,0.5377290796566288,0.10736128506073755,0.40351945574940545,0.9377906322553871,0.8255984304749975,0.818878345439162
