Magnitude,Return Period
6.7,129.901997436153
6.8,159.6886947103969
6.8999999999999995,197.36238979804588
6.999999999999999,245.61106466012205
7.099999999999999,308.4386307987474
7.199999999999998,392.1359043522935
7.299999999999998,507.2922760778387
7.399999999999998,673.3786960642709
7.499999999999997,930.5582034858609
7.599999999999997,1376.1868096632459
7.699999999999997,2317.723349369928
7.799999999999996,3492.772698739004
7.899999999999996,6038.4348380192105
