Magnitude,Return Period
6.7,293.79066891494426
6.8,381.72202862635504
6.8999999999999995,497.69231358719605
6.999999999999999,651.8788216936947
7.099999999999999,859.0842925852173
7.199999999999998,1141.587645146798
7.299999999999998,1534.425869600855
7.399999999999998,2095.944655131636
7.499999999999997,2930.9971405565834
7.599999999999997,4248.931110514864
7.699999999999997,6537.54840009653
7.799999999999996,11258.9580953507
7.899999999999996,25720.619955925667
7.999999999999996,5.950562604422436e+17
