Magnitude,Return Period
6.7,148.28407477468372
6.8,189.13505098813476
6.8999999999999995,243.49805128940494
6.999999999999999,317.4404783369054
7.099999999999999,421.0601945081436
7.199999999999998,572.5073686594991
7.299999999999998,808.0390535108487
7.399999999999998,1212.1835150833892
7.499999999999997,2038.3994723461242
7.599999999999997,4553.6966194869265
7.699999999999997,1.7402588748782595e+17
