Magnitude,Return Period
6.7,48.768824407904795
6.8,60.169230678442204
6.8999999999999995,74.57643273624808
6.999999999999999,92.97433298200872
7.099999999999999,116.78377128306693
7.199999999999998,148.13401053425952
7.299999999999998,190.36677575263025
7.399999999999998,249.04422254879367
7.499999999999997,334.16642881069566
7.599999999999997,465.7152072897399
7.699999999999997,690.2858433549919
7.799999999999996,1147.6147817976855
7.899999999999996,2536.2754455347895
7.999999999999996,6.588122883467697e+16
