Magnitude,Return Period
6.7,46.898684984025486
6.8,57.3478441510626
6.8999999999999995,70.29027749622787
6.999999999999999,86.40567890444022
7.099999999999999,106.60423516556973
7.199999999999998,132.13005191493525
7.299999999999998,164.72634843122862
7.399999999999998,206.91048359776912
7.499999999999997,262.45495774090335
7.599999999999997,337.2804388758079
7.699999999999997,441.2416208062025
7.799999999999996,592.0560419287109
7.899999999999996,825.1262799656405
7.999999999999996,1223.0070676779403
8.099999999999994,2033.2750593415244
8.199999999999996,4493.6207591785715
8.299999999999994,7.686143364045646e+16
