Magnitude,Return Period
6.7,82.3319931225459
6.8,102.41728352232096
6.8999999999999995,127.96489705533114
6.999999999999999,160.7881028981567
7.099999999999999,203.50693341205513
7.199999999999998,260.04882598689596
7.299999999999998,336.5779613504699
7.399999999999998,443.35359051726505
7.499999999999997,598.8181587907885
7.599999999999997,839.8177023088907
7.699999999999997,1252.2636382593187
7.799999999999996,2093.7815759939303
7.899999999999996,4652.257732500328
7.999999999999996,1.2634756214869555e+17
